material,plant,date,customer,qty
1000314,MY21,20171213,1001842,0.05
1000314,MY21,20171213,1001055,0.1
1000314,MY21,20171214,1000382,0.12
1000314,MY21,20171215,1001842,0.1
1000314,MY21,20171215,1001841,0.05
1000314,MY21,20171215,1001789,0.03
1000314,MY21,20171215,1001723,0.05
1000314,MY21,20171218,1001724,0.3
1000314,MY21,20171219,1001173,0.05
1000314,MY21,20171219,1001794,0.05
1000314,MY21,20171219,1001897,0.57
1000314,MY21,20171220,1001055,0.3
1000314,MY21,20171220,1001789,0.02
1000314,MY21,20171220,1001724,0.00E+00
1000314,MY21,20171221,1001723,0.002
1000314,MY21,20171222,1001173,0.1
1000314,MY21,20171226,1001897,0.018
1000314,MY21,20171227,1001055,0.3
1000314,MY21,20171229,1001794,0.1
1000314,MY21,20171230,1001794,0.00E+00
1000314,MY21,20171230,1001722,0.00E+00
1000314,MY21,20171230,1001723,0.00E+00
1000314,MY21,20171230,1001055,0.00E+00
1000314,MY21,20180102,1001842,0.03
1000314,MY21,20180102,1001278,0.07
1000314,MY21,20180102,1001520,0.00E+00
1000314,MY21,20180102,1000718,0.00E+00
1000314,MY21,20180102,1001897,0.00E+00
1000314,MY21,20180102,1000724,0.006
1000314,MY21,20180103,1001173,0.1
1000314,MY21,20180103,1000718,0.2
1000314,MY21,20180103,1001055,0.1
1000314,MY21,20180104,1001724,0.2
1000314,MY21,20180105,1001055,0.00E+00
1000314,MY21,20180108,1001794,0.05
1000314,MY21,20180108,1001722,0.3
1000314,MY21,20180109,1000737,0.05
1000314,MY21,20180109,1000924,0.1
1000314,MY21,20180110,1001055,0.2
1000314,MY21,20180112,1001794,0.15
1000314,MY21,20180115,1001722,0.47
1000314,MY21,20180115,1001173,0.1
1000314,MY21,20180115,1001055,0.1
1000314,MY21,20180115,1000382,0.12
1000314,MY21,20180116,1001520,0.1
1000314,MY21,20180117,1001278,0.1
1000314,MY21,20180117,1001055,0.1
1000314,MY21,20180119,1001897,0.55
1000314,MY21,20180119,1001794,0.05
1000314,MY21,20180119,1001724,0.2
1000314,MY21,20180119,1001055,0.2
1000314,MY21,20180119,1000724,0.003
1000314,MY21,20180123,1000267,0.15
1000314,MY21,20180125,1000724,0.005
1000314,MY21,20180126,1000724,0.01
1000314,MY21,20180126,1001055,0.2
1000314,MY21,20180126,1001794,0.15
1000314,MY21,20180126,1000267,0.15
1000314,MY21,20180126,1001724,0.00E+00
1000314,MY21,20180129,1001794,0.00E+00
1000314,MY21,20180129,1001055,0.00E+00
1000314,MY21,20180130,1001724,0.00E+00
1000314,MY21,20180130,1001173,0.00E+00
1000314,MY21,20180130,1000737,0.00E+00
1000314,MY21,20180130,1001278,0.05
1000314,MY21,20180130,1001520,0.00E+00
1000314,MY21,20180131,1001897,0.00E+00
1000314,MY21,20180131,1001722,0.00E+00
1000314,MY21,20180202,1001055,0.031
1000314,MY21,20180205,1001842,0.03
1000314,MY21,20180206,1000737,0.01
1000314,MY21,20180207,1001055,0.1
1000314,MY21,20180207,1000718,0.2
1000314,MY21,20180208,1001794,0.05
1000314,MY21,20180209,1001055,0.00E+00
1000314,MY21,20180212,1001723,0.05
1000314,MY21,20180213,1000724,0.005
1000314,MY21,20180214,1000924,0.1
1000314,MY21,20180215,1001278,0.1
1000315,MY21,20170531,1000737,0.005
1000315,MY21,20170531,1001789,0.1
1000315,MY21,20170603,1000724,0.05
1000315,MY21,20170603,1001897,0.22
1000315,MY21,20170603,1001278,0.05
1000315,MY21,20170605,1001055,0.005
1000315,MY21,20170605,1001936,0.05
1000315,MY21,20170605,1001594,0.2
1000315,MY21,20170606,1001520,0.1
1000315,MY21,20170606,1001877,0.06
1000315,MY21,20170607,1000724,0.15
1000315,MY21,20170607,1001789,0.1
1000315,MY21,20170607,1000924,0.01
1000315,MY21,20170608,1001173,0.01
1000315,MY21,20170608,1001897,0.1
1000315,MY21,20170609,1001055,0.01
1000315,MY21,20170609,1000267,0.2
1000315,MY21,20170612,1001055,0.01
1000315,MY21,20170612,1000724,0.006
1000315,MY21,20170612,1000267,0.1
1000315,MY21,20170612,1001936,0.02
1000315,MY21,20170612,1001877,0.1
1000315,MY21,20170612,1000951,0.01
1000315,MY21,20170612,1000718,0.2
1000315,MY21,20170613,1000744,0.02
1000315,MY21,20170613,1000724,0.1
1000315,MY21,20170614,1001055,0.015
1000315,MY21,20170614,1001173,0.015
1000315,MY21,20170616,1001594,0.15
1000315,MY21,20170616,1001278,0.08
1000315,MY21,20170616,1001789,0.1
1000315,MY21,20170619,1001594,0.05
1000315,MY21,20170619,1000267,0.12
1000315,MY21,20170619,1001520,0.00E+00
1000315,MY21,20170619,1001877,0.06
1000315,MY21,20170620,1001055,0.001
1000315,MY21,20170620,1000737,0.003
1000315,MY21,20170620,1000718,0.00E+00
1000315,MY21,20170620,1001877,0.06
1000315,MY21,20170621,1000267,0.156
1000315,MY21,20170622,1000724,0.05
1000315,MY21,20170623,1000951,0.01
1000315,MY21,20170623,1000924,0.001
1000315,MY21,20170628,1001936,0.03
1000315,MY21,20170628,1000718,0.2
1000315,MY21,20170628,1000267,0.3
1000315,MY21,20170628,1000724,0.1
1000315,MY21,20170628,1001594,0.15
1000315,MY21,20170628,1000951,0.005
1000315,MY21,20170630,1001936,0.04
1000315,MY21,20170630,1000951,0.005
1000315,MY21,20170630,1001055,0.005
1000315,MY21,20170630,1001789,0.1
1000315,MY21,20170630,1001877,0.1
1000315,MY21,20170701,1001936,0.00E+00
1000315,MY21,20170701,1000724,0.00E+00
1000315,MY21,20170701,1001278,0.00E+00
1000315,MY21,20170701,1000737,0.00E+00
1000315,MY21,20170703,1001897,0.2
1000315,MY21,20170703,1000737,0.005
1000315,MY21,20170703,1000924,0.01
1000315,MY21,20170703,1000718,0.05
1000315,MY21,20170704,1000267,0.00E+00
1000315,MY21,20170704,1000724,0.1
1000315,MY21,20170704,1001173,0.005
1000315,MY21,20170704,1001789,0.1
1000315,MY21,20170705,1000951,0.02
1000315,MY21,20170705,1000267,0.00E+00
1000315,MY21,20170705,1000724,0.00E+00
1000315,MY21,20170705,1001877,0.00E+00
1000315,MY21,20170706,1001520,0.00E+00
1000315,MY21,20170707,1001055,0.00E+00
1000315,MY21,20170707,1001594,0.15
1000315,MY21,20170707,1001877,0.1
1000315,MY21,20170710,1000924,0.01
1000315,MY21,20170710,1001789,0.1
1000315,MY21,20170710,1000724,0.1
1000315,MY21,20170710,1000737,0.005
1000315,MY21,20170710,1000267,0.2
1000315,MY21,20170710,1000951,0.015
1000315,MY21,20170711,1000951,0.00E+00
1000315,MY21,20170711,1001877,0.00E+00
1000315,MY21,20170712,1001936,0.02
1000315,MY21,20170712,1001520,0.1
1000315,MY21,20170712,1001877,0.06
1000315,MY21,20170712,1000744,0.03
1000315,MY21,20170713,1001594,0.05
1000315,MY21,20170713,1000724,0.15
1000315,MY21,20170717,1001173,0.01
1000315,MY21,20170717,1001055,0.01
1000315,MY21,20170717,1000718,0.1
1000315,MY21,20170717,1001877,0.1
1000315,MY21,20170718,1001278,0.05
1000315,MY21,20170719,1001594,0.2
1000315,MY21,20170719,1000718,0.1
1000315,MY21,20170719,1000267,0.25
1000315,MY21,20170719,1000724,0.05
1000315,MY21,20170719,1001897,0.15
1000315,MY21,20170719,1001936,0.03
1000315,MY21,20170719,1001055,0.01
1000315,MY21,20170720,1000744,0.02
1000315,MY21,20170721,1000724,0.05
1000315,MY21,20170721,1000951,0.02
1000315,MY21,20170725,1001594,0.062
1000315,MY21,20170726,1001173,0.01
1000315,MY21,20170727,1001897,0.15
1000315,MY21,20170727,1001055,0.005
1000315,MY21,20170731,1000267,0.00E+00
1000315,MY21,20170731,1001594,0.1
1000315,MY21,20170731,1000724,0.1
1000315,MY21,20170731,1001877,0.00E+00
1000315,MY21,20170731,1000951,0.02
1000315,MY21,20170801,1001936,0.03
1000315,MY21,20170801,1000724,0.05
1000315,MY21,20170801,1001278,0.03
1000315,MY21,20170801,1001173,0.01
1000315,MY21,20170801,1000267,0.15
1000315,MY21,20170801,1000744,0.02
1000315,MY21,20170801,1000737,0.005
1000315,MY21,20170801,1001897,0.00E+00
1000315,MY21,20170801,1000718,0.00E+00
1000315,MY21,20170801,1001789,0.1
1000315,MY21,20170802,1001877,0.1
1000315,MY21,20170804,1000951,0.01
1000315,MY21,20170804,1001055,0.005
1000315,MY21,20170807,1001877,0.1
1000315,MY21,20170807,1000724,0.1
1000315,MY21,20170808,1001055,0.005
1000315,MY21,20170808,1001877,0.00E+00
1000315,MY21,20170808,1001173,0.01
1000315,MY21,20170809,1001936,0.05
1000315,MY21,20170810,1000951,0.01
1000315,MY21,20170810,1001055,0.005
1000315,MY21,20170810,1001278,0.03
1000315,MY21,20170811,1000744,0.02
1000315,MY21,20170811,1000724,0.1
1000315,MY21,20170811,1001055,0.005
1000315,MY21,20170811,1001789,0.1
1000315,MY21,20170814,1000924,0.015
1000315,MY21,20170814,1000267,0.3
1000315,MY21,20170814,1000718,0.35
1000315,MY21,20170814,1001594,0.1
1000315,MY21,20170816,1001594,0.05
1000315,MY21,20170816,1000744,0.02
1000315,MY21,20170818,1001936,0.03
1000315,MY21,20170818,1000737,0.005
1000315,MY21,20170818,1001877,0.1
1000315,MY21,20170818,1000724,0.1
1000315,MY21,20170819,1001278,0.03
1000315,MY21,20170821,1001594,0.15
1000315,MY21,20170821,1000951,0.03
1000315,MY21,20170822,1001897,0.237
1000315,MY21,20170822,1000724,0.1
1000315,MY21,20170822,1000737,0.005
1000315,MY21,20170823,1001936,0.05
1000315,MY21,20170824,1001173,0.01
1000315,MY21,20170825,1001055,0.005
1000315,MY21,20170828,1000267,0.2
1000315,MY21,20170828,1001055,0.005
1000315,MY21,20170828,1000924,0.01
1000315,MY21,20170828,1001789,0.1
1000315,MY21,20170828,1000724,0.05
1000315,MY21,20170828,1001594,0.1
1000315,MY21,20170829,1001520,0.1
1000315,MY21,20170829,1001897,0.15
1000315,MY21,20170829,1000718,0.1
1000315,MY21,20170829,1000951,0.02
1000315,MY21,20170830,1000267,0.00E+00
1000315,MY21,20170830,1001877,0.00E+00
1000315,MY21,20170830,1001594,0.00E+00
1000315,MY21,20170830,1001897,0.00E+00
1000315,MY21,20170830,1000724,0.00E+00
1000315,MY21,20170904,1001278,0.06
1000315,MY21,20170905,1000267,0.2
1000315,MY21,20170905,1001055,0.008
1000315,MY21,20170905,1001594,0.15
1000315,MY21,20170905,1001173,0.015
1000315,MY21,20170906,1000744,0.03
1000315,MY21,20170906,1000737,0.002
1000315,MY21,20170906,1000718,0.24
1000315,MY21,20170906,1001055,0.04
1000315,MY21,20170907,1001897,0.2
1000315,MY21,20170907,1001936,0.05
1000315,MY21,20170907,1000724,0.05
1000315,MY21,20170907,1001278,0.02
1000315,MY21,20170908,1001789,0.1
1000315,MY21,20170908,1000744,0.02
1000315,MY21,20170911,1000724,0.1
1000315,MY21,20170911,1000737,0.008
1000315,MY21,20170911,1001055,0.025
1000315,MY21,20170912,1000267,0.35
1000315,MY21,20170912,1001173,0.01
1000315,MY21,20170913,1001055,0.005
1000315,MY21,20170913,1000737,0.008
1000315,MY21,20170914,1001789,0.1
1000315,MY21,20170914,1000744,0.03
1000315,MY21,20170914,1001173,0.01
1000315,MY21,20170914,1001877,0.1
1000315,MY21,20170918,1000924,0.01
1000315,MY21,20170918,1001936,0.05
1000315,MY21,20170918,1000737,0.008
1000315,MY21,20170918,1001055,0.005
1000315,MY21,20170918,1000951,0.015
1000315,MY21,20170919,1000724,0.15
1000315,MY21,20170920,1001594,0.3
1000315,MY21,20170920,1000951,0.01
1000315,MY21,20170921,1001055,0.005
1000315,MY21,20170921,1001877,0.00E+00
1000315,MY21,20170921,1001278,0.05
1000315,MY21,20170925,1000724,0.05
1000315,MY21,20170925,1001789,0.1
1000315,MY21,20170925,1001877,0.08
1000315,MY21,20170925,1000924,0.01
1000315,MY21,20170926,1000951,0.02
1000315,MY21,20170927,1001936,0.03
1000315,MY21,20170927,1001520,0.1
1000315,MY21,20170928,1000951,0.01
1000315,MY21,20170929,1000737,0.005
1000315,MY21,20170929,1001173,0.01
1000315,MY21,20170930,1000718,0.00E+00
1000315,MY21,20170930,1001520,0.00E+00
1000315,MY21,20170930,1001897,0.00E+00
1000315,MY21,20170930,1001877,0.00E+00
1000315,MY21,20170930,1000724,0.00E+00
1000315,MY21,20170930,1000267,0.00E+00
1000315,MY21,20170930,1000737,0.00E+00
1000315,MY21,20171002,1000267,0.3
1000315,MY21,20171002,1000724,0.05
1000315,MY21,20171004,1000724,0.2
1000315,MY21,20171004,1001055,0.003
1000315,MY21,20171004,1001278,0.08
1000315,MY21,20171004,1001877,0.00E+00
1000315,MY21,20171005,1000951,0.015
1000315,MY21,20171005,1000718,0.2
1000315,MY21,20171006,1000724,0.1
1000315,MY21,20171006,1001594,0.2
1000315,MY21,20171006,1001055,0.005
1000315,MY21,20171006,1000737,0.008
1000315,MY21,20171009,1000744,0.02
1000315,MY21,20171009,1001936,0.05
1000315,MY21,20171009,1001877,0.1
1000315,MY21,20171010,1001055,0.013
1000315,MY21,20171011,1000951,0.01
1000315,MY21,20171011,1001173,0.01
1000315,MY21,20171011,1000718,0.05
1000315,MY21,20171014,1001789,0.1
1000315,MY21,20171017,1000737,0.005
1000315,MY21,20171017,1001278,0.05
1000315,MY21,20171017,1000951,0.01
1000315,MY21,20171017,1001877,0.08
1000315,MY21,20171018,1001055,0.005
1000315,MY21,20171018,1000724,0.05
1000315,MY21,20171018,1001897,0.3
1000315,MY21,20171018,1000924,0.01
1000315,MY21,20171018,1000718,0.05
1000315,MY21,20171018,1000951,0.01
1000315,MY21,20171019,1001173,0.01
1000315,MY21,20171023,1000724,0.1
1000315,MY21,20171023,1001897,0.12
1000315,MY21,20171023,1000744,0.01
1000315,MY21,20171023,1000951,0.01
1000315,MY21,20171023,1001594,0.1
1000315,MY21,20171024,1001936,0.02
1000315,MY21,20171024,1001877,0.08
1000315,MY21,20171025,1001594,0.1
1000315,MY21,20171026,1000951,0.015
1000315,MY21,20171027,1001055,0.005
1000315,MY21,20171030,1000718,0.15
1000315,MY21,20171030,1000737,0.01
1000315,MY21,20171030,1000267,0.27
1000315,MY21,20171030,1001789,0.1
1000315,MY21,20171031,1000724,0.1
1000315,MY21,20171031,1000267,0.00E+00
1000315,MY21,20171101,1001897,0.00E+00
1000315,MY21,20171101,1001877,0.00E+00
1000315,MY21,20171101,1001055,0.005
1000315,MY21,20171101,1000718,0.00E+00
1000315,MY21,20171101,1000737,0.00E+00
1000315,MY21,20171102,1000718,0.05
1000315,MY21,20171102,1001173,0.01
1000315,MY21,20171102,1001936,0.02
1000315,MY21,20171102,1001278,0.04
1000315,MY21,20171102,1000744,0.031
1000315,MY21,20171103,1000737,0.01
1000315,MY21,20171103,1000951,0.02
1000315,MY21,20171103,1001594,0.15
1000315,MY31,20171103,1001892,0.02
1000315,MY21,20171103,1000724,0.1
1000315,MY21,20171106,1000737,0.005
1000315,MY21,20171106,1000267,0.3
1000315,MY21,20171106,1001877,0.00E+00
1000315,MY21,20171108,1001877,0.046
1000315,MY21,20171108,1000718,0.1
1000315,MY21,20171110,1001789,0.1
1000315,MY21,20171110,1001936,0.05
1000315,MY21,20171110,1001594,0.1
1000315,MY21,20171113,1000267,0.06
1000315,MY21,20171115,1001877,0.12
1000315,MY21,20171115,1001278,0.04
1000315,MY21,20171116,1000724,0.1
1000315,MY21,20171116,1000744,0.03
1000315,MY21,20171116,1000951,0.015
1000315,MY21,20171117,1000737,0.00E+00
1000315,MY21,20171117,1001520,0.1
1000315,MY21,20171120,1001055,0.01
1000315,MY21,20171120,1001877,0.04
1000315,MY21,20171121,1000724,0.2
1000315,MY21,20171121,1000744,0.06
1000315,MY21,20171122,1000951,0.015
1000315,MY21,20171122,1000267,0.15
1000315,MY21,20171122,1001055,0.05
1000315,MY21,20171122,1001594,0.1
1000315,MY21,20171123,1001897,0.2
1000315,MY21,20171123,1000718,0.15
1000315,MY21,20171123,1000737,0.006
1000315,MY21,20171123,1001789,0.1
1000315,MY21,20171123,1001278,0.05
1000315,MY21,20171124,1001594,0.2
1000315,MY21,20171124,1000924,0.01
1000315,MY21,20171127,1000724,0.05
1000315,MY21,20171127,1001877,0.1
1000315,MY21,20171128,1000718,0.15
1000315,MY21,20171128,1000737,0.00E+00
1000315,MY21,20171128,1000744,0.02
1000315,MY21,20171128,1001055,0.02
1000315,MY21,20171129,9000005,0.001
1000315,MY21,20171129,1000737,0.005
1000315,MY21,20171129,1001936,0.05
1000315,MY21,20171129,1001173,0.005
1000315,MY21,20171129,1000951,0.01
1000315,MY21,20171201,1001520,0.00E+00
1000315,MY21,20171201,1000267,0.00E+00
1000315,MY21,20171201,1000724,0.00E+00
1000315,MY21,20171201,1001877,0.00E+00
1000315,MY21,20171201,1001897,0.00E+00
1000315,MY21,20171201,1000718,0.00E+00
1000315,MY21,20171202,1000737,0.00E+00
1000315,MY21,20171204,1001877,0.00E+00
1000315,MY21,20171205,1000924,0.02
1000315,MY21,20171206,1001173,0.01
1000315,MY21,20171206,1000737,0.005
1000315,MY21,20171206,1000718,0.05
1000315,MY21,20171207,1001594,0.00E+00
1000315,MY21,20171208,1000951,0.005
1000315,MY21,20171208,1001877,0.08
1000315,MY21,20171208,1001278,0.03
1000315,MY21,20171208,1001789,0.1
1000315,MY21,20171209,1001594,0.1
1000315,MY21,20171211,1000744,0.03
1000315,MY21,20171211,1001594,0.1
1000315,MY21,20171213,1000724,0.05
1000315,MY21,20171213,1000737,0.005
1000315,MY21,20171213,1000718,0.3
1000315,MY21,20171215,1000724,0.05
1000315,MY21,20171215,1001936,0.03
1000315,MY21,20171215,1000267,0.34
1000315,MY21,20171218,1001520,0.09
1000315,MY21,20171218,1000737,0.005
1000315,MY21,20171219,1000951,0.01
1000315,MY21,20171220,1001789,0.1
1000315,MY21,20171220,1001594,0.1
1000315,MY21,20171221,1000724,0.1
1000315,MY21,20171222,1001936,0.05
1000315,MY21,20171222,1001789,0.1
1000315,MY21,20171222,1000737,0.002
1000315,MY21,20171226,1000724,0.05
1000315,MY21,20171226,1000744,0.05
1000315,MY21,20171226,1000924,0.01
1000315,MY21,20171226,1001594,0.2
1000315,MY21,20171227,1000951,0.015
1000315,MY21,20171227,1001055,0.01
1000315,MY21,20171227,1001877,0.08
1000315,MY21,20171228,1000737,0.001
1000315,MY21,20171229,1001936,0.05
1000315,MY21,20171229,1000951,0.02
1000315,MY21,20171229,1001055,0.03
1000315,MY21,20171230,1000267,0.00E+00
1000315,MY21,20171230,1001877,0.00E+00
1000315,MY21,20171230,1001594,0.00E+00
1000315,MY21,20171230,1000724,0.00E+00
1000315,MY21,20180102,1001520,0.00E+00
1000315,MY21,20180102,1000267,0.3
1000315,MY21,20180102,1000724,0.1
1000315,MY21,20180102,1001278,0.03
1000315,MY21,20180102,1000718,0.00E+00
1000315,MY21,20180103,1000718,0.2
1000315,MY21,20180103,1001877,0.00E+00
1000315,MY21,20180103,1001173,0.01
1000315,MY21,20180104,1000737,0.035
1000315,MY21,20180105,1001594,0.1
1000315,MY21,20180105,1001877,0.00E+00
1000315,MY21,20180108,1000724,0.15
1000315,MY21,20180108,1001789,0.1
1000315,MY21,20180109,1000744,0.02
1000315,MY21,20180110,1000267,0.15
1000315,MY21,20180110,1001173,0.01
1000315,MY21,20180112,1001877,0.1
1000315,MY21,20180112,1001594,0.1
1000315,MY21,20180115,1000724,0.1
1000315,MY21,20180115,1001936,0.06
1000315,MY21,20180115,1001055,0.006
1000315,MY21,20180116,1001897,0.2
1000315,MY21,20180117,1001278,0.05
1000315,MY21,20180118,1000744,0.02
1000315,MY21,20180119,1001594,0.1
1000315,MY21,20180119,1001789,0.1
1000315,MY21,20180119,1000744,0.02
1000315,MY21,20180120,1001520,0.065
1000315,MY21,20180122,1001897,0.1
1000315,MY21,20180122,1000951,0.01
1000315,MY21,20180123,1001877,0.1
1000315,MY21,20180124,1001789,0.04
1000315,MY21,20180124,1000724,0.1
1000315,MY21,20180124,1001594,0.1
1000315,MY21,20180125,1000924,0.015
1000315,MY21,20180126,1000267,0.3
1000315,MY21,20180126,1000951,0.01
1000315,MY21,20180126,1000718,0.1
1000315,MY21,20180129,1000724,0.2
1000315,MY21,20180129,1001897,0.2
1000315,MY21,20180129,1001789,0.05
1000315,MY21,20180129,1000951,0.02
1000315,MY21,20180130,1001594,0.1
1000315,MY21,20180130,1001278,0.06
1000315,MY21,20180131,1000724,0.00E+00
1000315,MY21,20180131,1001173,0.00E+00
1000315,MY21,20180131,1000267,0.00E+00
1000315,MY21,20180131,1001897,0.00E+00
1000315,MY21,20180131,1001877,0.00E+00
1000315,MY21,20180131,1001789,0.00E+00
1000315,MY21,20180201,1001877,0.08
1000315,MY21,20180201,1000744,0.00E+00
1000315,MY21,20180201,1001789,0.00E+00
1000315,MY21,20180201,1001278,0.00E+00
1000315,MY21,20180201,1000267,0.00E+00
1000315,MY21,20180201,1001055,0.02
1000315,MY21,20180201,1001936,0.00E+00
1000315,MY21,20180201,1000737,0.00E+00
1000315,MY21,20180201,1001594,0.00E+00
1000315,MY21,20180201,1000724,0.00E+00
1000315,MY21,20180202,1001055,0.025
1000315,MY21,20180202,1001594,0.1
1000315,MY21,20180205,1000951,0.00E+00
1000315,MY21,20180205,1001897,0.00E+00
1000315,MY21,20180205,1001055,0.00E+00
1000315,MY21,20180205,1001520,0.00E+00
1000315,MY21,20180205,1000924,0.00E+00
1000315,MY21,20180205,1000718,0.00E+00
1000315,MY21,20180205,1001877,0.00E+00
1000315,MY21,20180206,1000951,0.01
1000315,MY21,20180206,1001789,0.1
1000315,MY21,20180207,9000005,0.001
1000315,MY21,20180207,1001936,0.02
1000315,MY21,20180207,1001173,0.005
1000315,MY21,20180208,1000724,0.15
1000315,MY21,20180208,1000924,0.01
1000315,MY21,20180208,1000951,0.01
1000315,MY21,20180209,1001055,0.00E+00
1000315,MY21,20180212,1000267,0.2
1000315,MY21,20180212,1000951,0.01
1000315,MY21,20180213,1000718,0.15
1000315,MY21,20180213,1000951,0.005
1000315,MY21,20180213,1001055,0.00E+00
1000316,MY11,20170531,1000894,0.005
1000316,MY11,20170531,1002042,0.06
1000316,MY11,20170531,1000961,0.02
1000316,MY11,20170601,1000834,0.01
1000316,MY11,20170602,1001600,0.005
1000316,MY11,20170602,1001165,0.12
1000316,MY11,20170602,1001356,0.007
1000316,MY11,20170602,1001659,0.05
1000316,MY11,20170602,1000708,0.04
1000316,MY11,20170602,1000378,0.14
1000316,MY11,20170603,1001604,0.1
1000316,MY11,20170603,1001659,0.03
1000316,MY11,20170603,1001024,0.07
1000316,MY11,20170603,1001015,0.02
1000316,MY11,20170603,1002042,0.07
1000316,MY11,20170603,1000927,0.15
1000316,MY11,20170603,1000280,0.05
1000316,MY11,20170603,1000894,0.1
1000316,MY11,20170605,1000299,0.16
1000316,MY11,20170606,1000643,0.01
1000316,MY11,20170606,1000834,0.016
1000316,MY11,20170606,1001629,0.006
1000316,MY11,20170607,1001165,0.12
1000316,MY11,20170607,1000708,0.04
1000316,MY11,20170607,1001801,0.02
1000316,MY11,20170607,1000072,0.025
1000316,MY11,20170607,1000894,0.1
1000316,MY11,20170607,1001760,0.01
1000316,MY11,20170608,1001623,0.15
1000316,MY11,20170608,1001818,0.08
1000316,MY11,20170608,1000576,0.2
1000316,MY11,20170608,1001853,0.02
1000316,MY11,20170609,1000299,0.08
1000316,MY11,20170609,1000927,0.1
1000316,MY11,20170609,1001604,0.1
1000316,MY11,20170609,1001062,0.3
1000316,MY11,20170610,1001717,0.02
1000316,MY11,20170610,1001015,0.02
1000316,MY11,20170611,1000767,0.004
1000316,MY11,20170612,1000281,0.08
1000316,MY11,20170613,1000378,0.1
1000316,MY11,20170613,1001024,0.03
1000316,MY11,20170613,1000664,0.03
1000316,MY11,20170613,1000674,0.008
1000316,MY11,20170613,1001634,0.03
1000316,MY11,20170613,1001062,2.2
1000316,MY11,20170613,1000280,0.05
1000316,MY11,20170613,1001165,0.16
1000316,MY11,20170614,1000299,0.08
1000316,MY11,20170614,1000568,0.005
1000316,MY11,20170614,1001659,0.06
1000316,MY11,20170614,1001623,0.06
1000316,MY11,20170614,1001053,0.13
1000316,MY11,20170614,1000927,0.15
1000316,MY11,20170614,1001675,0.07
1000316,MY11,20170615,1000708,0.04
1000316,MY11,20170615,1001629,0.008
1000316,MY11,20170615,1000961,0.04
1000316,MY11,20170616,1000927,0.3
1000316,MY11,20170616,1001053,0.06
1000316,MY11,20170616,1000281,0.16
1000316,MY11,20170616,1001928,0.003
1000316,MY11,20170616,1000046,0.002
1000316,MY11,20170616,1000244,0.085
1000316,MY11,20170616,1001024,0.06
1000316,MY11,20170616,1001734,0.04
1000316,MY11,20170616,1000204,0.04
1000316,MY11,20170616,1001659,0.03
1000316,MY11,20170617,1001015,0.02
1000316,MY11,20170618,1001850,0.03
1000316,MY11,20170619,1001818,0.00E+00
1000316,MY11,20170619,1000927,0.15
1000316,MY11,20170619,1001853,0.00E+00
1000316,MY11,20170619,1001307,0.002
1000316,MY11,20170619,1000834,0.06
1000316,MY11,20170619,1001356,0.007
1000316,MY11,20170619,1001053,0.08
1000316,MY11,20170619,1000378,0.00E+00
1000316,MY11,20170619,1000555,0.01
1000316,MY11,20170620,1002043,0.01
1000316,MY11,20170620,1001604,0.2
1000316,MY11,20170620,1000568,0.005
1000316,MY11,20170620,1000546,0.025
1000316,MY11,20170621,1001024,0.00E+00
1000316,MY11,20170621,1001600,0.00E+00
1000316,MY11,20170621,1000280,0.00E+00
1000316,MY11,20170621,1001734,0.00E+00
1000316,MY11,20170621,1000252,0.00E+00
1000316,MY11,20170621,1001717,0.00E+00
1000316,MY11,20170621,1000664,0.00E+00
1000316,MY11,20170622,1001717,0.01
1000316,MY11,20170622,9000001,0.02
1000316,MY11,20170623,1001634,0.03
1000316,MY11,20170623,1002042,0.06
1000316,MY11,20170628,1001024,0.03
1000316,MY11,20170629,1001623,0.04
1000316,MY11,20170629,1000299,0.16
1000316,MY11,20170629,1000708,0.06
1000316,MY11,20170629,1000252,0.005
1000316,MY11,20170629,9000001,0.04
1000316,MY11,20170630,1001717,0.01
1000316,MY11,20170630,1001818,0.08
1000316,MY11,20170630,1001053,0.04
1000316,MY11,20170630,1001734,0.1
1000316,MY11,20170630,9000002,0.009
1000316,MY11,20170701,1000415,0.04
1000316,MY11,20170701,1001167,0.02
1000316,MY11,20170701,1000568,0.005
1000316,MY11,20170701,1000046,0.002
1000316,MY11,20170701,1000834,0.018
1000316,MY11,20170702,1001053,0.074
1000316,MY11,20170702,1000643,0.01
1000316,MY11,20170703,1001015,0.04
1000316,MY11,20170703,1000852,0.07
1000316,MY11,20170703,1001931,0.025
1000316,MY11,20170703,1000927,0.15
1000316,MY11,20170703,1001165,0.24
1000316,MY11,20170703,1000674,0.015
1000316,MY11,20170703,1001623,0.08
1000316,MY11,20170703,1001659,0.04
1000316,MY11,20170703,1000072,0.01
1000316,MY11,20170703,1000894,0.1
1000316,MY11,20170703,1000281,0.32
1000316,MY11,20170703,1000590,0.005
1000316,MY11,20170704,1000280,0.05
1000316,MY11,20170704,1001629,0.008
1000316,MY11,20170704,1001062,0.2
1000316,MY11,20170705,1000708,0.00E+00
1000316,MY11,20170705,1001675,0.00E+00
1000316,MY11,20170705,1000378,0.16
1000316,MY11,20170705,1001307,0.00E+00
1000316,MY11,20170705,1001053,0.00E+00
1000316,MY11,20170705,1001760,0.03
1000316,MY11,20170705,1001659,0.08
1000316,MY11,20170706,1000852,0.1
1000316,MY11,20170706,1001356,0.012
1000316,MY11,20170706,1001656,0.005
1000316,MY11,20170706,1000299,0.04
1000316,MY11,20170706,1000927,0.15
1000316,MY11,20170706,1002042,0.065
